text,Sexism,Women,Homophobia,Homossexuals,Lesbians,Body,Fat.people,Fat.women,Ugly.people,Ugly.women,Racism
Jesus..não paro de comer..Vou ficar gorda e feia https://t.co/EbxwkHTMXK,1,1,0,0,0,1,1,1,1,1,0
Ter cabelo curto é uma desgraça se sempre tá feia e gorda,1,1,0,0,0,1,1,1,1,1,0
"sério que ainda tem gente que fica postando foto com a legenda GORDA MESMO,FEIA MESMO.",1,1,0,0,0,1,1,1,1,1,0
Jesus..não paro de comer..Vou ficar gorda e feia https://t.co/EbxwkHTMXK,1,1,0,0,0,1,1,1,1,1,0
@bbb os sem graças q vao passar a festa toda falando mal dos outros e roberta gorda feia fazendo caretas kkkkk os eliminadoa do bbb,1,1,0,0,0,1,1,1,1,1,0
"engraçado que eu percebo que qt + bonita a menina for,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
+ ela se acha feia/gorda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e quanto + feia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
+ se acha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pq meol deols",1,1,0,0,0,1,1,1,1,1,0
@felipetlo @Felipebastos022 gorda e feia só se tiver bêbado,1,1,0,0,0,1,1,1,1,1,0
"""ah mas artista tal eh gorda,ela eh feia. tem tanto dinheiro e n melhora"" TE FODE GAROTA NÃO EH PQ ELA EH FAMOSA Q ELA TEM Q SER PERFEITA",1,1,0,0,0,1,1,1,1,1,0
sou gorda sou feia se sentar em cima eu esmago,1,1,0,0,0,1,1,1,1,1,0
vo chega no garra daqui 7h toda perdida sem saber nd 3 mil conteúdo atrasado triste feia gorda e burra,1,1,0,0,0,1,1,1,1,1,0
queria ser uma modelo da victoria's secret mas infelizmente sou feia e gorda,1,1,0,0,0,1,1,1,1,1,0
"@juliamionn @bibia_22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
""ela não gosta de você"" ""ela é muito feia e se acha"" ""faz baca"" ""gorda"" ""rodada"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sei lá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
passo",1,1,0,0,0,1,1,1,1,1,0
"Mulher sofre na balada?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Se uma gorda feia quiser pegar o cara,ou ele pega e fica c/ fama de barangueiro ou não pega e fica c/ fama de viado",1,1,0,0,0,1,1,1,1,1,0
@torvimoraes vc me chama de gorda e feia ,1,1,0,0,0,1,1,1,1,1,0
CAMPEONATO ESTADUAL É IGUAL A OLHO AZUL EM GORDA (SERVE PRA NADA) E  AINDA ME FAZEM TORCIDA ÚNICA NO CLÁSSICO. KHEDIRA TABELANDO NA ÁREA...,1,1,0,0,0,1,1,1,0,0,0
@Vivianimonfrad1  ela tem a carinha bonitinha porque é magrinha  fosse uma feia gorda o povo já tinha escutado ela né mas como é bonitinha,1,1,0,0,0,1,1,1,1,1,0
"Eu odeio dia d tpm pq eu me sinto feia e gorda e que as pessoas não me amam e n tão nem ai p mim,o pior é saber q esses são os dias reais",1,1,0,0,0,1,1,1,1,1,0
principalmente minhas irmãs adoram falar o quanto eu sou feia e gorda e elas lindas e perfeitas,1,1,0,0,0,1,1,1,1,1,0
"RT @badstfemale: cl,ex 2ne1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
•_ sofre ataques desde de o debut por ser considerada fora dos padrões,chamada de gorda e feia por várias rev _",1,1,0,0,0,1,1,1,1,1,0
"RT @perfectbody07: É muito difícil se amar depois do primeiro ""gorda"",""feia"".,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mais difícil é se olhar no espelho sabendo que você é...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#as _",1,1,0,0,0,1,1,1,1,1,0
"fala de mim estúpido —_ És feia,gorda,chata,não curto de ti https://t.co/xPWkVAMfuE",1,1,0,0,0,1,1,1,1,1,0
RT @maathbz: pela foto do perfil se for o pisao dela a familia tradicional já está morta por esmagamento https://t.co/JQ742cHRBX,1,1,0,0,0,1,1,1,0,0,0
"Feliz dia do ""essa é puta"",""essa é vadia"" ""essa é feia"" ""essa é gorda"",huuuuum essa é gostosa. Feliz dia do... https://t.co/WhU5Qar7lg",1,1,0,0,0,1,1,1,1,1,0
A mina não aguenta pronunciar o alfabeto inteiro sem respirar e quer pregar q gordofobia mata... https://t.co/rB4L9BZJn1,1,1,0,0,0,1,1,1,0,0,0
@5gu E gordo sente frio?,0,0,0,0,0,1,1,0,0,0,0
"@5gu @caiquepala Tinha que ser gorda,né?",1,1,0,0,0,1,1,1,0,0,0
Gostaria de dizer que enquanto eu estiver me sentindo gorda e feia eu n quero ver a cara de ninguem,1,1,0,0,0,1,1,1,0,0,0
gorda e feia,1,1,0,0,0,1,1,1,1,1,0
"Eu sei que para ser bonita não precisa ser magra,mas eu coloquei na minha fucking cabeça de que estou muito gorda e feia",1,1,0,0,0,1,1,1,1,1,0
@bbb17aovivo quero ver a cara do recauque quando a emili pegar o lider e joga a roberta no paredao aquela vaca fausa gorda e feia rsrrsrsrsr,1,1,0,0,0,1,1,1,1,1,0
"@wondcabeyo ninguém me quer mesmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sou feia,gorda,chata",1,1,0,0,0,1,1,1,1,1,0
"NEYMAR FEZ O FAMOSO GOL ""OLHO AZUL EM GORDA"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONITO,MAS NÃO SERVE PRA NADA",1,1,0,0,0,1,1,1,0,0,0
"RT @meduarda_siilva: Pode ser gorda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pode ser feia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Só não pode ser gorda e feia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#vemegea",1,1,0,0,0,1,1,1,1,1,0
"Comentei num perfil irônico. Como resposta,fui chamada de: feia,gorda,mal amada,feminazi,fascita,golpista,bu _ https://t.co/mw8FS5dOP6",1,1,0,0,0,1,1,1,1,1,0
RT @AstoonHabbo: Passando Camp Rock na Disney e eu só vendo o quanto ela era gorda e feia quando não tinha dinheiro,1,1,0,0,0,1,1,1,1,1,0
e tava reclamando que sou gorda e feia vou continuar assim,1,1,0,0,0,1,1,1,1,1,0
quando alguém te chamar de gordo não ligue você é maior que tudo isso,0,0,0,0,0,1,1,0,0,0,0
"Mulheres no dia das mulheres: SOMOS TODAS BONITAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No resto do ano : ""aquela gaja é mesmo feia e gorda vê-se mesmo _ https://t.co/LsBmMzCowB",1,1,0,0,0,1,1,1,1,1,0
"@Nath_santos20 - coisa feia é tu leitoa,tá gorda igual uma porca .. ",1,1,0,0,0,1,1,1,1,1,0
"RT @jaaguara: Não é que ninguem te ama,ou você é gorda ou é feia,é simples!",1,1,0,0,0,1,1,1,1,1,0
@OdeCarvalho prefiro ser magra feia a ser gorda bonita. Mesmo se as gordas se arrumarem ñ adianta pela falta d elegancia do porte físico,1,1,0,0,0,1,1,1,0,0,0
"É sério eu não sei o que é pior na minha vida vey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ser pobre ou ser pobre gorda e feia??!!",1,1,0,0,0,1,1,1,1,1,0
só nao pode ser gorda e feia,1,1,0,0,0,1,1,1,1,1,0
"@anacarolinars zzzz completou com gorda,feia,só faltou o boba pra ser + 5a série",1,1,0,0,0,1,1,1,1,1,0
"@GiovannAmanda A maioria dos argumentos dos fans do Bolsonaro é que toda feminista é feia,cabeluda,gorda etc",1,1,0,0,0,1,1,1,1,1,0
"Lailão: Apaga,fiquei MTfeia,parece quero gorda e com peito caído,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lary: Tu é feia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lary: Não reclama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lailão: Que"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lailão: Vai tnc",1,1,0,0,0,1,1,1,1,1,0
sabe quando voce eh feia e a sua cara eh gorda? eh o meu casokkk-chorando-,1,1,0,0,0,1,1,1,1,1,0
RT @gabie_rochaa: e olha pra cara gorda e feia de Isabelle .. sem contar da voz irritante dela https://t.co/3PfOO1yeRf,1,1,0,0,0,1,1,1,1,1,0
"O amigo passa o ano inteiro dizendo: ""aquela é puta"" ""gorda"" ""não pego pq é feia"" ""feminazi"" E AGORA VEM COM ESSA HIPOCRISIA",1,1,0,0,0,1,1,1,1,1,0
"Você é cheinha,NÃO é gostosa. Ponto. https://t.co/Dd1TcPSfye",1,1,0,0,0,1,1,1,0,0,0
"To me sentindo horrível,gorda,feia",1,1,0,0,0,1,1,1,1,1,0
"@mariaa_msj não quero,assim eu seria a feia e gorda do casal",1,1,0,0,0,1,1,1,1,1,0
Mas sinto-me tão feia.. tão gorda... tão nada comparado com todas as outras gajas. São tão lindas e dps existo eu.,1,1,0,0,0,1,1,1,1,1,0
@5gu @caiquepala esse gordo pedante se sentindo,0,0,0,0,0,1,1,0,0,0,0
"Acho muito legal as feministas que compartilham coisa do quebrando o tabu e chamam as outras de gorda,feia e briga por macho,parabéns p vc",1,1,0,0,0,1,1,1,1,1,0
"queria lembrar que chamar a coleguinha de puta,feia,gorda,escrota e etc tbm é machismo",1,1,0,0,0,1,1,1,1,1,0
"finalmente essa gorda velha saiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
agora é só esperar o dólar abaixar pra eu poder ir pra disney sem preocupações",1,1,0,0,0,1,1,1,0,0,0
"Que gorda feia,falsa,comemorando que a Emilly ta no paredão,ridícula",1,1,0,0,0,1,1,1,1,1,0
"Gostaria de entender pq quando a mulher é feia feat gorda vcs acham MT lindo quando ela bota sem roupa,isso aí mana se liberta,mostra mesm",1,1,0,0,0,1,1,1,1,1,0
"@laurensisart se for gorda,feia,mt magra,isso e aquilo,é DA MULHER e não de uma mulher específica cara....aiai vou nem falar mais nada",1,1,0,0,0,1,1,1,1,1,0
"ela fica de cu doce falando q eh gorda e feia,ela eh linda e magra,nn adianta eu falar kkkkk,tive q postar https://t.co/p5ldIs1qd9",1,1,0,0,0,1,1,1,1,1,0
A CARA DA FEIA DA VIVIAN E DA GORDA DA ROBERTA SÃO AS MELHORES COISAS ESSE MOMENTO EH MEU #BBB17,1,1,0,0,0,1,1,1,1,1,0
"Lligação prum gordo: ""E AE GORDO,BORA ALMOÇA??"" ""BORA,DEIXA EU SÓ TERMINA DE ALMOÇA AQUI""",0,0,0,0,0,1,1,0,0,0,0
"RT @yes_anamia: N aguento mais ser sozinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N aguento mais ser gorda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N aguento mais ser feia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N aguento mais ser um peso morto no mundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N ag _",1,1,0,0,0,1,1,1,1,1,0
Lembra qnd ce era gorda e feia? —_ sou até hoje  https://t.co/wYROClsi6q,1,1,0,0,0,1,1,1,1,1,0
"PODE SER GORDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PODE SER FEIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO NÃO PODE SER GORDA E FEIA",1,1,0,0,0,1,1,1,1,1,0
"Eu sou demasiado tudo. Demasiado alta,demasiado gorda,demasiado feia,demasiado paciente,demasiado sentimental,puta que pariu.",1,1,0,0,0,1,1,1,1,1,0
"RT @anais_sts: @mariaa_msj não quero,assim eu seria a feia e gorda do casal",1,1,0,0,0,1,1,1,1,1,0
@5gu Lá vem a gorda fazer chantagem emocional.,1,1,0,0,0,1,1,1,0,0,0
A saudade que eu estava acabou kkkkkkk ta gorda e feia. Deixe quieto com esses lixos,1,1,0,0,0,1,1,1,1,1,0
"Como se ser gorda te faz ser feia,teu cu",1,1,0,0,0,1,1,1,1,1,0
"abri a janela tava uma gorda no apartamento da frente olhando pra baixo e chorando,acho que caiu a empadinha dela",1,1,0,0,0,1,1,1,0,0,0
nunca vou conseguir emagrecer vou ser sempre essa gorda feia e fracassada,1,1,0,0,0,1,1,1,1,1,0
"@betocesarjr pode ser feia,pode ser gorda... só não pode ser feia é gorda.",1,1,0,0,0,1,1,1,1,1,0
"Tpm é um saco,me sinto gorda e feia",1,1,0,0,0,1,1,1,1,1,0
@taaaycarino @porrapaloma18 tá curtindo gente feia e gorda,1,1,0,0,0,1,1,1,1,1,0
Por um 8 de março em que eu não sinta que estou gorda e feia porque peso mais que 60 Kg,1,1,0,0,0,1,1,1,1,1,0
"RT @pri0ri: ( ) excesso de carne na xota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) feia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) sem peitao ou sem bundao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) cancer de mama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) nódulo na tireoide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) gorda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
( ) femi _",1,1,0,0,0,1,1,1,1,1,0
a cara da gorda feia da Roberta #bbb17,1,1,0,0,0,1,1,1,1,1,0
"RT @bieberlandia: fato 44: se vc é menina,e algum garoto já te chamou de gorda ou feia,vc fingiu que n se importou mas chorou antes de do _",1,1,0,0,0,1,1,1,1,1,0
"@lara_gomesss maravilhosa,corpao,fico mal quando vejo você se chamando de gorda/feia na tl pq nossa,queria ser gorda/feia q nem vc",1,1,0,0,0,1,1,1,1,1,0
Es gorda e feia —_ Obrigada  https://t.co/biNf3mq69u,1,1,0,0,0,1,1,1,1,1,0
Já que vou continuar sendo a mais feia e a mais gorda,1,1,0,0,0,1,1,1,1,1,0
"É gorda e feia,por isso é oferecida,se fosse gata... —_ brigada amorrr,amei receber isso https://t.co/n6APtwOkF7",1,1,0,0,0,1,1,1,1,1,0
Tipo se vc tiver com uma roupa feia ele olha e fala: amiga sua piranha essa roupa ta te deixando mais gorda do q vc ja é,1,1,0,0,0,1,1,1,0,0,0
@macedowesleey @Felipebastos022 só não pode ser gorda e feia,1,1,0,0,0,1,1,1,1,1,0
riquinha feia e gorda —_ Yha ando aqui a rebolar para a vida  https://t.co/VFxQ9xq4JK,1,1,0,0,0,1,1,1,1,1,0
"Tem mulher que termina o namoro,fica gorda fica feia palida.. tem umas que e diferente,fica gostosaaa,linda,maravilhosa.. ",1,1,0,0,0,1,1,1,1,1,0
"RT @miguelvinicu: @aninha_caraujo @sofiakalap @BiaMontezumaMF sua vida e babar o ovo da Bia,e a bia e feia e gorda !",1,1,0,0,0,1,1,1,0,0,0
@thienques pra mulher ser digna pra elas têm q ser feia gorda fedida porca mal comida e sustentada pelos pais ou vendedora de shopping,1,1,0,0,0,1,1,1,1,1,0
"Povo falando que tô linda grávida,onde????? Gente,eu me sinto um monstro,tanto de gorda,quanto de feia kkkk",1,1,0,0,0,1,1,1,1,1,0
"tem nada de gorda e feia,smp foi linda nenem —_   https://t.co/j1DnxATjkZ",1,1,0,0,0,1,1,1,1,1,0
"RT @prrttyhrts: Me sinto sempre a amiga mais feia e gorda do grupo,sou péssima de corpo e rosto. #amproblems #askanamia",1,1,0,0,0,1,1,1,1,1,0
To me achando tão feia e gorda que fico feliz que o crush não me chamou pra sair essa semana.,1,1,0,0,0,1,1,1,1,1,0
"eu nunca me senti tão gorda,tão feia,tão... tão mal",1,1,0,0,0,1,1,1,1,1,0
na vdd a culpa é do menino de 11 anos otário que me chamava de burra/gorda/feia todo santo dia quando eu tava na quinta série mas ¯\_()_/¯,1,1,0,0,0,1,1,1,1,1,0
"Minha filha de 14 anos está sofrendo bullying. Sofre desde os 8 anos. Pq tem cabelo de preto,pq é gorda,pq é feia... Pessoas,parem.",1,1,0,0,0,1,1,1,1,1,1
"É sério eu não sei o que é pior na minha vida vey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ser pobre ou ser pobre gorda e feia??!!",1,1,0,0,0,1,1,1,1,1,0
@macedowesleey @Felipebastos022 só não pode ser gorda e feia,1,1,0,0,0,1,1,1,1,1,0
"NEYMAR FEZ O FAMOSO GOL ""OLHO AZUL EM GORDA"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONITO,MAS NÃO SERVE PRA NADA",1,1,0,0,0,1,1,1,0,0,0
VOU PROCURAR MINHA FOTO CM ELE MAIS EU ERA MT FEIA E GORDA,1,1,0,0,0,1,1,1,1,1,0
e olha pra cara gorda e feia de Isabelle .. sem contar da voz irritante dela https://t.co/3PfOO1yeRf,1,1,0,0,0,1,1,1,1,1,0
"Gorda,feia,e ogra https://t.co/A6cJRIE3WQ",1,1,0,0,0,1,1,1,1,1,0
@torvimoraes vc me chama de gorda e feia ,1,1,0,0,0,1,1,1,1,1,0
@a_angioletti @JOAQUINVOLTOU DEIXA EU ADIVINHAR...PÉSSIMA RELAÇÃO COM O PAI? GORDA FEIA SEQUER ASSEDIADA POR ALGUÉM?ACHO QUE OS DOIS HEIN...,1,1,0,0,0,1,1,1,1,1,0
Es gorda e feia —_ Obrigada  https://t.co/biNf3mq69u,1,1,0,0,0,1,1,1,1,1,0
@RachelSherazade ele só vai preso se ele fizer uma piada com gorda...,1,1,0,0,0,1,1,1,0,0,0
"Eu odeio dia d tpm pq eu me sinto feia e gorda e que as pessoas não me amam e n tão nem ai p mim,o pior é saber q esses são os dias reais",1,1,0,0,0,1,1,1,1,1,0
Isso aqui a @SpOAB não vê. Mas piadinhas que o @editorahumanas faz de gorda feminista eles se preocupam... https://t.co/sAqVlHh3fo,1,1,0,0,0,1,1,1,0,0,0
"UMA MOÇA ACIMA DO PESO SE APROVEITOU DO MEU AVANÇADO ESTADO DE EMBRIAGUEZ E ME AGARROU. VOU NA DELEGACIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESTAR QUEIXA. #CarnavalSemAssédio",1,1,0,0,0,1,1,1,0,0,0
"RT @Vulgo_DiGatta:,feia se achando bela,gorda se achando gostosa. Meus olhos sangram !! ",1,1,0,0,0,1,1,1,1,1,0
Mariel tem uma mania feia de ficar me chamando de gorda ,1,1,0,0,0,1,1,1,0,0,0
"Feliz dia do ""essa é puta"",""essa é vadia"" ""essa é feia"" ""essa é gorda"",huuuuum essa é gostosa. Feliz dia do... https://t.co/WhU5Qar7lg",1,1,0,0,0,1,1,1,1,1,0
Ter cabelo curto é uma desgraça se sempre tá feia e gorda,1,1,0,0,0,1,1,1,1,1,0
"To me sentindo horrível,gorda,feia",1,1,0,0,0,1,1,1,1,1,0
"#LittleMix VC q por  acaso acha q Jesy é feia,gorda,se parece com a mulher do Chuck VC esta cego com problemas me _ https://t.co/oiIN74x12O",1,1,0,0,0,1,1,1,1,1,0
@ashblonde1091 @pestil3nce @rckmbch @Felipepesta o bom de xingar a falecida é que tô chamando de ruim feia e gorda ao mesmo tempo,1,1,0,0,0,1,1,1,1,1,0
"O amigo passa o ano inteiro dizendo: ""aquela é puta"" ""gorda"" ""não pego pq é feia"" ""feminazi"" E AGORA VEM COM ESSA HIPOCRISIA",1,1,0,0,0,1,1,1,1,1,0
"""vc tá feia,gorda,ninguém vai gostar de vc assim"" https://t.co/AepW67xnKF",1,1,0,0,0,1,1,1,1,1,0
RT @gabie_rochaa: e olha pra cara gorda e feia de Isabelle .. sem contar da voz irritante dela https://t.co/3PfOO1yeRf,1,1,0,0,0,1,1,1,1,1,0
"#LittleMix ""Jesy é gorda,feia,não tem bunda,não tem destaque nas LM e se parece com a mulher do Chuck"" Amor quem _ https://t.co/Gqs6rUdKwD",1,1,0,0,0,1,1,1,1,1,0
"tem nada de gorda e feia,smp foi linda nenem —_   https://t.co/j1DnxATjkZ",1,1,0,0,0,1,1,1,1,1,0
"RT @ZAMENZA: Roberta tem a mesma idade da Emilly. Mas sabem pq só uma é compreendida e dizem que vai melhorar?Pq a outra é ""feia"" e gorda.L _",1,1,0,0,0,1,1,1,1,1,0
Gostaria de dizer que enquanto eu estiver me sentindo gorda e feia eu n quero ver a cara de ninguem,1,1,0,0,0,1,1,1,0,0,0
"@anacarolinars zzzz completou com gorda,feia,só faltou o boba pra ser + 5a série",1,1,0,0,0,1,1,1,1,1,0
"@juliamionn @bibia_22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
""ela não gosta de você"" ""ela é muito feia e se acha"" ""faz baca"" ""gorda"" ""rodada"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sei lá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
passo",1,1,0,0,0,1,1,1,1,1,0
A CARA DA FEIA DA VIVIAN E DA GORDA DA ROBERTA SÃO AS MELHORES COISAS ESSE MOMENTO EH MEU #BBB17,1,1,0,0,0,1,1,1,1,1,0
"eu nunca me senti tão gorda,tão feia,tão... tão mal",1,1,0,0,0,1,1,1,1,1,0
sou gorda sou feia se sentar em cima eu esmago,1,1,0,0,0,1,1,1,1,1,0
"@gabi_bacelar pensava: sou horrorosa,gorda,tosca,feia,chata. ngm vai me querer. n mereço ngm alem dessa pessoa.",1,1,0,0,0,1,1,1,1,1,0
"Que gorda feia,falsa,comemorando que a Emilly ta no paredão,ridícula",1,1,0,0,0,1,1,1,1,1,0
vo chega no garra daqui 7h toda perdida sem saber nd 3 mil conteúdo atrasado triste feia gorda e burra,1,1,0,0,0,1,1,1,1,1,0
"@GiovannAmanda A maioria dos argumentos dos fans do Bolsonaro é que toda feminista é feia,cabeluda,gorda etc",1,1,0,0,0,1,1,1,1,1,0
RT @maathbz: pela foto do perfil se for o pisao dela a familia tradicional já está morta por esmagamento https://t.co/JQ742cHRBX,1,1,0,0,0,1,1,1,0,0,0
@bbb os sem graças q vao passar a festa toda falando mal dos outros e roberta gorda feia fazendo caretas kkkkk os eliminadoa do bbb,1,1,0,0,0,1,1,1,1,1,0
